area_name,area_code,low_income_children,ltc_employment_gap,ltc_working,sickness_absence,homelessness,fuel_poverty,loneliness,low_birth_weight,child_injury_admissions,self_harm_admissions,inactive_adults,suicide_rate,imd_score,imd_decile
Erewash,E07000036,17.51769839235219,11.54655090759328,59.21936153504615,1.4480911998891748,6.569359668121713,13.40629401292465,22.9034419098587,2.41441523723642,66.70938412360843,209.64981034121726,22.0483395550138,10.79399802595385,18.818,5
Exeter,E07000041,15.566040586758737,2.8092829052425743,72.72586435579916,1.721977079835585,20.669131561501267,12.5943996529299,26.215833020517,2.6369453860497867,115.04851314576293,273.1382663131835,15.473627461312933,13.731285895602232,16.215,7
Fareham,E07000087,8.189888528326662,8.391625157288688,70.2827509056988,1.1827674714292467,6.721898032408223,5.8717349617071,21.0010678429428,1.8737796617627442,76.1796242091913,210.6712173575606,18.68819262346695,9.057918200169562,9.019,10
Fenland,E07000010,19.483091340622064,14.744689834213242,53.796622339213044,2.0725641456607162,11.310033685943043,15.56952033451425,27.1919849121443,2.731956012107629,103.7622552194152,240.91829313031036,27.727713445139834,15.79437371813139,25.426,3
Folkestone & Hythe,E07000112,20.5516452996207,10.713711980035555,70.16766024780566,1.442730201352738,8.12248186387189,10.024916255773245,16.4867669014705,2.576765656008217,83.91511734919716,209.5762666000045,21.660446222953368,12.810460401045928,24.149,3
Forest of Dean,E07000080,14.079530064754909,14.454073870469886,57.94471504836305,1.4415456148822283,7.78862309841049,12.6257066862284,18.257836174306,2.5166948260855673,83.58049418579407,163.7727468618374,18.93716313435035,13.37693388758768,18.013,6
Fylde,E07000119,11.420223003065628,14.233926371988778,64.1307554775751,1.6280878588197472,5.77699430477557,11.40878627280145,16.9064651562771,2.48719894935225,104.27253409056868,210.24551621791028,21.592132908767802,10.7605646046394,15.875,7
Gateshead,E08000037,22.6393345590266,15.820451681056678,57.528920528871,1.3255511180716153,20.0161733449501,14.6467097943517,21.8420372580267,2.8097462275122256,126.2267458250617,289.1906968085016,24.493178689057867,9.553779557396863,28.217,2
Gedling,E07000173,14.8412154035787,9.611221017061295,65.57870950428006,0.9473776542919042,5.33967897337695,11.69894956732725,19.5656971591857,2.625845210520617,66.35033380604405,171.006082011453,20.6361448432679,10.135543804935788,14.894,7
Gloucester,E07000081,18.360129945114227,11.485003609821556,67.11815849712315,1.2412030000191652,22.850172804587668,10.62106689813,19.8333721239685,2.7513516001397242,89.29286796731374,319.9164099867986,23.175690369477067,15.594694261275137,21.807,4
Gosport,E07000088,17.369828092281608,8.271376465968423,50.10304367491905,1.1924162520433967,12.322436271135066,8.384913803725375,26.7080912549377,2.463108946263209,81.22100335200189,296.2756310899813,20.89774377458807,12.20992461162789,20.541,5
Gravesham,E07000109,18.895835541177444,8.400500451658694,68.78578973561405,1.7092688836286958,13.6296035540399,9.93607184986659,26.2471637569571,2.96253872220908,103.35383793772287,178.59478483271442,25.134366984562533,14.47105625080521,21.414,4
Great Yarmouth,E07000145,23.724124737092808,12.584921921253434,53.1331949237527,1.2287567763014096,17.574923736459333,16.7642890413067,22.9979509067613,3.09602910126983,103.9292115225157,208.46285145287067,28.210880327576316,12.724393794089446,33.097,1
Greenwich,E09000011,28.80949022248559,11.47235156223491,65.76106048978735,1.1987672640116032,15.402333324870666,14.80578632072905,22.8906285740875,2.9630527861849107,83.79170775353306,88.61452639059813,22.660407050709814,9.26017905225086,24.464,3
Guildford,E07000209,9.91034341130322,4.888368188334329,84.09601830600145,1.51158348036547,7.262433556882426,7.35545285100232,19.5260678069603,2.0340404617996493,106.81700619248382,186.662504248427,16.783902701703067,9.806841360019357,9.395,10
Hackney,E09000012,35.62398051682572,13.782055035414476,73.0847037958583,1.0863147449365387,18.144613560205368,14.556918800172099,21.2292424414135,3.087422078313814,84.17286473829097,91.55517202569128,19.828514252345318,10.129999791500504,32.526,1
Hambleton,E07000164,8.867758502958312,9.30745339301442,69.74180061583846,1.2012933717639056,5.384889024258889,14.30204097760435,16.6492619379371,2.0441744391232763,129.93712602902278,176.61873715590357,19.990099005698468,12.76896649301651,11.987,9
Hammersmith and Fulham,E09000013,29.46893089757482,16.091652826892535,61.7345351840207,1.0032378236062833,13.1835668264412,11.82923526708845,24.5533651354045,2.9069748091031427,71.8067503310512,102.4333808813946,18.7930521080424,11.83406570039487,22.27,4
Harborough,E07000131,7.036298738301078,12.556576221941231,72.7958474835791,1.3950013947587172,5.1858604481523765,9.677760990297175,17.4315570081562,2.1230326710072744,70.5750244258748,144.04944443305806,20.039965829362533,13.647310519232851,8.015,10
Haringey,E09000014,31.850599095849628,14.991414519039555,64.24400310623615,0.852925603800103,24.0787371413099,16.14759924626525,34.3621835614853,3.030089607257947,75.16398926848271,84.812277386577,21.103492851621333,10.727417697687589,27.956,2
Harlow,E07000073,20.289510171232035,13.28293570481544,55.8099560983356,1.7877585629101007,8.279197082325357,13.679003991235302,20.9180787739468,2.841553070277595,81.79219723718789,163.73967859934172,26.210030657506184,17.391604549756515,21.413,4
Harrow,E09000015,19.401708845228946,6.873053376512442,68.734078580871,0.481057984862605,8.36200804170069,12.7580537248441,22.8196997002236,3.853170364597773,66.98507673507012,75.144959346535,27.065982136136316,7.345820731200719,15.031,7
Hart,E07000089,6.069600830281095,5.894735747089294,76.673788092486,1.5860618542998883,2.429411575342465,5.07411414903184,21.0157530594901,1.7870155366189855,83.09694304902148,165.55661608006713,17.20454166484945,8.388707931942562,5.544,10
Hartlepool,E06000001,28.51034774988461,16.63090371392448,50.52791611752565,1.9715576020374728,9.7171890591059,14.6814726757035,17.30630323801,3.21193932986934,122.49832979421599,271.7942646717016,30.221212005845118,13.873670475947243,35.037,1
Hastings,E07000062,27.403140751383837,14.17800893006258,62.309525528994754,1.8064101966699504,23.881893293069968,11.8499388194601,22.3507800861414,2.8928842878043515,148.38566004338819,295.02394591860104,21.181404877236318,16.059350213739606,34.281,1
Havant,E07000090,20.158031195875555,17.026173106149045,63.290527481129004,1.5479048530631572,8.43362501951064,8.206369010398426,22.1169602478852,2.502396611740898,84.56135302461713,307.4049380816151,21.81075696658795,11.611180898203534,21.806,4
Havering,E09000016,17.91088908626653,12.141355318157833,74.4078311816858,1.3787568675344504,16.812927028073,11.72089666704315,17.8766719340317,2.6847889265795293,70.60374747739095,95.40170740277524,25.895437222073415,8.502177905175715,16.789,6
Herefordshire,E06000019,13.508547992430046,12.620556953760941,68.78396010106289,1.0608981913038993,12.621819940825732,16.608326129332703,17.6813883424359,2.0888318911130885,108.86264588883259,165.7791705127193,19.942238827285536,11.50669771116177,18.89,5
Hertsmere,E07000098,12.954282477111928,10.673600330605266,59.63829971885295,0.3611617500088134,7.88626786002633,10.6470094066771,27.5294990364998,2.7594567524438918,81.38278267268826,122.82612138104867,21.107622470031885,10.872514851431555,13.938,8
High Peak,E07000037,12.896759098762727,13.14459035296149,73.87011574189265,1.136894183807152,10.910653982126666,13.3235688584542,20.0748248362851,2.318510540142584,118.51088699295062,195.2489104346475,17.961623617836416,11.661333459228437,15.642,7
Hillingdon,E09000017,21.227160340367682,11.342588593016806,65.48313699128715,0.9508015422204228,16.297521560584265,12.00822907630565,27.961413961906,3.3486828473501045,80.84395322963121,115.19720165530576,27.919711996103818,9.724769792093594,18.223,6
Hinckley and Bosworth,E07000132,11.133960913326163,7.6442518032020645,71.9750965357621,1.507085821600126,7.13013952582768,11.2980706606326,21.288291891836,2.0907177886022055,86.88796502666318,148.9352664664908,22.854325265894683,8.741514365905564,13.461,8
Horsham,E07000227,8.28154584804469,8.635168744242472,67.59332664983765,1.0601580544998734,6.502310903913074,6.421794386456906,16.5384878642857,1.9651388094277218,94.76545620672843,164.0474182195863,18.276130768580966,9.98189093082612,9.89,10
Huntingdonshire,E07000011,11.1245877517983,7.376563523394911,68.11191417200965,1.189972139321118,12.454464092034133,11.14987661985,16.4533886671765,2.4539294003530068,102.55518842874999,188.5556837345471,20.633360372692266,8.795444492546393,12.55,8
Hyndburn,E07000120,22.816698301228,13.378883489339408,63.28533000429749,1.120441749800633,5.873882633081673,15.298473618522301,23.2895698129802,3.6720000898289036,161.89249677033698,294.89819163061605,27.0020830987216,15.33662099235008,34.333,1
Ipswich,E07000202,20.56990039867259,10.190360590278955,66.73933246965325,1.5226838102361486,29.889153420962334,17.3473573577824,28.6959980491587,2.7375164754240666,93.75376685637643,247.56006060413273,24.472046998596067,12.65684288434463,25.89,3
Isle of Wight,E06000046,20.021587341708145,13.31757635013639,59.16407299343,1.4748565591319398,9.8689601450225,9.945267611331566,18.9676300828067,2.288457507319788,147.41331597236484,232.77571755816197,19.737122789564868,14.024742930635304,23.294,4
Islington,E09000019,38.947739236479464,13.191459470432802,66.09278162996566,0.8788839519604061,14.274299250226333,12.469497410214899,27.760064897013,2.909803569799818,77.81731868223099,118.27171544824107,16.496889386663582,12.55055449953283,27.535,2
Kensington and Chelsea,E09000020,24.85619273355292,10.113136980704086,57.86901277194205,0.8361572747006387,13.898128483441067,10.96415983166421,22.6679682859175,2.4569252948095213,65.74475756249765,70.61994223577426,20.928100515561017,10.061613662811144,21.526,4
King's Lynn and West Norfolk,E07000146,17.17244018577322,14.224023852445706,61.15334591715525,1.2057391153224952,6.318113607534575,16.7844591916551,21.0789091180508,2.3723858093041486,109.81014430144577,245.81010902305582,25.991880269219134,13.331084204898131,23.72,4
Kingston upon Hull,E06000010,30.800662579380862,14.466420662801712,59.873470619048646,1.3648611741054235,25.821938804732,20.198235723291198,26.4387109479894,2.8487144648410117,124.4232819397268,269.0573413181066,28.21128602981195,13.136965001817336,40.564,1
Kingston upon Thames,E09000021,13.8565361734572,8.16848861952577,71.9865106674683,1.491377483969291,5.56550469845387,10.84103028150331,19.7046573305125,2.452324749086675,82.37097599380633,96.48115678966599,19.44240835431545,8.876629161779558,11.381,9
Kirklees,E08000034,20.14389475504259,11.461658377845872,62.706134244788046,1.5294627540895265,9.416441036201316,17.11801460784405,19.677074915914,3.553396397061087,96.98849887161522,179.9318775969001,26.232359999313417,10.205217571482033,25.151,3
Knowsley,E08000011,30.450662330967184,18.85458103824751,61.12110844355725,1.2552717514245193,16.248760129873702,15.1956719712786,23.0603853725024,2.677939517768673,137.21265607809752,313.1644411840019,27.813536196208034,11.969065438793407,43.006,1
Lambeth,E09000022,30.902129370438747,13.063237990906167,69.5944231939308,0.7856860378695483,21.317210984775766,13.42594991710895,23.7510702316362,2.9017999395003393,88.85882698429285,88.14912652346148,17.798095579930717,9.758387711358928,25.422,3
Lancaster,E07000121,17.464458750863773,12.379720819402102,65.81857174129595,1.6551423743572333,15.39672,14.807339061933451,23.108017285111,2.5942650203207007,150.81902153117218,242.45685847846505,18.233848947391266,12.651643517208274,24.165,3
Leeds,E08000035,21.439545633477962,10.231806693286098,67.8530012390543,1.4091104227637703,17.894212675964297,17.2005588035109,24.6375399648594,3.2945097445135283,112.12418831539004,232.61707697645693,21.015432415331382,10.67112744947747,27.301,2
Leicester,E06000016,29.451891588002965,8.746698075888375,61.1989219580432,1.371122958952164,20.829816092365732,19.0355845967365,34.9293850463009,4.670095310136835,65.73529253284084,157.5128177759469,28.36055941494465,10.441414151199911,30.877,2
Lewes,E07000063,14.306819165641537,10.952724748548624,62.11606363953631,1.5663631366874446,6.93936370690611,7.83674687026137,24.0292544427206,2.4799848598808296,100.81604800872454,243.85189814563955,19.16493780942765,13.357357126445558,15.758,7
Lewisham,E09000023,29.350782702008463,11.144352729931711,67.80493840608955,1.6496354866783491,20.6172995721518,16.1563480184703,20.8104615715982,2.976083580280947,98.67815259806848,105.90433980631121,17.664357404871115,8.613805767895943,26.661,3
Lichfield,E07000194,12.103331302157173,13.301576369181,57.11365005679905,1.1885538859883464,6.45466488324114,12.622495721266151,18.2408084233176,2.1863052936520857,99.7405628196837,158.7588235673147,21.9388780454747,11.327890951451597,12.566,8
Lincoln,E07000138,23.11291716064177,15.196862431249825,64.5248592347712,1.632554711322497,17.948261287916633,16.0822841691872,32.306498025156,2.713165399929538,117.60582255306566,268.0406038665535,21.4154150520618,18.43196297586323,26.889,2
Liverpool,E08000012,32.07075353372011,16.533650160386156,61.14654503240145,1.5099947723729772,7.004613827657827,18.4087076048165,25.765498976216,2.8640503762999074,121.24868213030383,223.55620590661627,24.788689809926634,10.01161236471781,42.412,1
Luton,E06000032,24.794571202034263,11.987508728624585,56.458781443364046,1.194069438534375,20.97224492243117,16.20867575615795,27.1895636200476,4.301777265283002,95.40622435282268,156.07820038856568,29.367642423164433,9.951145859452922,25.908,3
Maidstone,E07000110,13.990339055474381,9.509190566570245,73.1069906793426,1.1581328828432853,12.832910848651867,8.135638602793964,28.0236289861972,2.114706983646215,78.50899871140028,234.84393381696023,20.054511721773533,10.704881024073476,16.503,6
Maldon,E07000074,12.345964601080809,6.786215988261756,78.4672430201328,1.122831025717742,5.870217240886761,12.13801966260845,15.4419971757091,2.1825348336099806,87.81760363342077,118.37364863088844,18.61591971840365,13.833645023928337,14.169,8
Malvern Hills,E07000235,13.213393008325664,11.720020080549832,69.36157007611016,1.0091631208432794,5.2625967029704865,15.36816540311045,24.2573682073449,2.1577891782958116,81.82901677877547,176.23235282349714,19.702597033303867,12.878499429246817,16.066,7
Manchester,E08000003,36.315824689696285,14.189154071712666,56.52131592176595,1.5070581712788909,26.7973155809999,20.1565669136666,31.0161279505161,3.444218834792332,159.60253045946126,207.75795013354863,24.430793620493784,12.41089955630605,40.005,1
Mansfield,E07000174,22.25807298921428,14.7103422164345,58.14091546741695,1.6999274876190884,6.77720478101084,15.645536188616,24.4837499263637,3.0740796112536173,100.19018734325739,242.65038506191462,26.838275717655616,12.454348388495,28.503,2
Medway,E06000035,20.095286189698964,10.71720472757445,66.34890183380955,1.461150014076189,14.4129907277966,9.583431361494554,14.9026884860704,2.504544258161134,110.53870364865395,162.32817111289577,23.02233690663935,9.814586771905127,23.936,3
Melton,E07000133,10.315542410288522,9.184641025733214,61.88897231196165,1.1192717977199305,11.7272204274904,12.27720419279285,14.6795923987242,2.546446268364066,63.44978296679631,112.0157710734471,21.180657327235533,14.868898852438326,12.532,8
Mendip,E07000187,13.153611332248454,10.997324984427502,74.8322650140415,1.334590907536079,12.217938463377433,10.807071107674648,16.1380945154503,2.5587843748856853,107.56718621861887,253.12565773508032,18.777701669118617,12.096577911914109,16.6,6
Merton,E09000024,17.628059769143583,8.982854349269239,70.99087976013129,1.275466666014081,8.247057564034806,12.608055505838749,24.9194776041717,2.624230437502576,91.9427422221808,90.47398951704386,19.29863177989585,9.170547491445271,14.649,7
Mid Devon,E07000042,12.174926557654663,15.357168415379345,63.6169390661818,1.6861291447747513,9.777810638656016,11.6718405997659,19.9827698973389,2.4163712663490027,100.73797866295764,186.72331739053504,18.861317991701416,13.227685625721055,16.928,6
Mid Suffolk,E07000203,9.686271327565509,9.66643078247371,74.73116121470986,1.94652757105098,5.840612608206697,13.2957983006647,14.2961521529158,1.8394985581830439,83.17015176117579,152.21888891810025,20.22441039908385,11.99338070860483,13.225,8
Mid Sussex,E07000228,7.733131925537419,10.080316791593953,68.1514324898319,1.197699796373029,7.14343971891541,6.225138105076235,26.2063133612077,1.848115304255228,83.56927651968742,191.33889235233445,15.66602429836055,9.954671194311564,7.747,10
Middlesbrough,E06000002,32.576113511398724,14.891641091915856,50.23909239486035,1.6387200640834445,20.571136222229732,16.645017270444548,24.713590491822,3.3272372742098995,153.06726744833514,398.4670610417282,29.458696067294916,16.717883262557695,40.46,1
Milton Keynes,E06000042,18.27911018927311,11.182319493918978,73.038984790061,1.3236424129298878,18.001033483394934,6.7983674795868545,23.7525191704371,3.0479426770625038,86.3526124798668,157.9521598487242,21.736818130318934,9.939658865319032,17.98,6
Mole Valley,E07000210,7.410094222383139,9.90319361307484,65.7680852068839,0.9769474980695305,7.94994577355379,6.649448600194004,16.780492382515,1.8529807507404374,94.50536568535841,164.05891486004674,16.578227655235334,12.594029170100052,9.511,10
New Forest,E07000091,12.14825120144781,3.7099037360190628,75.4705777908388,1.2681024041001319,9.37066972461905,6.8049111441864305,16.2398727563898,2.261972173215176,100.90622725373908,241.86245345147424,19.664400430655032,8.478382325504642,13.015,8
Newark and Sherwood,E07000175,16.041323256491317,15.490238583632578,56.49398130665725,1.809824156301393,5.113443434478345,13.98259448549685,21.6784872294011,2.218805543776423,88.9204181571955,189.19302022737068,21.343410820878166,13.272766390126794,19.227,5
Newcastle-under-Lyme,E07000195,16.277865152760874,13.109086287091088,67.0931070388434,1.2432329841393348,7.5635611870056,18.21212862831475,22.1082922912864,3.139140912021917,96.48057934109754,245.43231025404432,23.994570980376334,12.356373661717315,18.929,5
Newcastle upon Tyne,E08000021,28.59983791891601,13.400848430890134,55.16101329197875,1.210842697638271,14.3796427035089,16.568567836249997,25.3285661665167,3.4457514831118963,135.65017477499714,252.46935597574068,22.38055872388587,11.065970778664838,29.79,2
Newham,E09000025,33.398156812953445,16.43171365932858,60.3935903820728,0.8737217234658309,15.807323263347449,19.7609499084339,27.4096527002923,4.3549508576538765,65.72516811623426,102.75358142534893,30.307821990616283,7.886535247057053,29.577,2
North Devon,E07000043,14.55460943416991,17.34235093979909,66.0976298495372,1.4491080492801496,25.18301899595,11.9344407760921,17.6458414139491,2.206160373361525,115.8851936577142,289.39070512795274,19.071331997083885,13.050015677296855,20.559,5
North East Derbyshire,E07000038,14.795335977721246,12.332650722994147,63.85536072773495,0.9229630059026657,5.2359840661529695,13.6904761227086,14.9316006315643,2.1734977657930545,95.361296027496,243.5483150987774,20.229962724644885,10.133633345874962,17.399,6
North East Lincolnshire,E06000012,26.285758294915166,16.232081222755134,56.54436830158345,1.3028924753225453,19.046161100397633,17.245729263741502,34.20091133896,2.5568298725546925,101.74652092783592,209.1357977775792,27.668093670433436,12.824379690277377,31.335,1
North Hertfordshire,E07000099,11.806412082547755,8.41645922288439,74.69421907413701,1.3056578482152585,9.29306067763232,12.109923503413,17.8316384296694,2.3928461837334796,118.27606201428331,129.1658373459975,19.718882221081067,10.147602537894917,11.627,9
North Kesteven,E07000139,10.232447493296942,9.419380756353815,67.57233369550644,1.2336941781885042,8.0570766704885,12.01091478496005,21.6346553753273,1.8967313542965505,94.10205739749455,133.8133144112218,21.12416655882925,11.800720698234192,11.553,9
North Lincolnshire,E06000013,19.062106189016134,15.90296675509721,57.48296967838015,1.54676246845003,6.611798080311759,16.19713510049395,17.2095309568542,2.7206092342994994,100.75860666945117,162.18642822495306,25.795118365377068,11.3232792374412,22.096,4
North Norfolk,E07000147,15.334565510001282,14.311068310585167,71.46033711671029,1.1827963431368012,6.93367088277445,16.0471746414415,17.8864978839253,2.5187012625986362,103.69181350928372,183.7004247200826,19.636644200845634,11.58156282101461,21.058,5
North Somerset,E06000024,13.733772214756291,10.278807038136815,72.093927140727,1.287197030389224,9.950991616469704,8.940501980252456,26.7020490467224,2.206825179672961,92.009910508812,234.40406583773978,18.727779036754818,10.608234398451826,15.825,7
North Tyneside,E08000022,18.89136132129791,12.714957242926767,62.7785741477524,1.6732914003290036,8.60376127248911,12.6659427320636,18.8232171129567,2.5678018439047285,135.29687587339558,330.342003698544,23.00635784517165,12.930567098686621,22.279,4
North Warwickshire,E07000218,13.433296332016345,11.049026821450362,68.9508726440047,1.6923501714522273,5.4841446322461795,15.794923771101498,20.4596466861447,2.1843909743242045,100.34281275579848,169.19631735291242,23.076864396012933,12.857199602383925,17.907,6
North West Leicestershire,E07000134,13.034205628446891,8.463177978031844,66.9555044035495,1.1842165069822874,7.13090279286817,12.61927173965945,19.8380194690619,2.3117012060623074,76.39544297761647,148.44383116303632,22.184872904201534,11.659856992816025,14.573,7
Northumberland,E06000057,17.117093963815055,13.044011496870244,58.2041828478717,1.3117990514033795,5.30849629395683,13.8358954430614,23.1206958184734,2.3997869854837908,124.64347847920894,295.6465045201445,22.236397428757716,12.027872481147956,22.079,4
Norwich,E07000148,27.159577644876745,12.529633245250281,74.75203836330846,0.8947252751020761,11.535532324220233,19.15783181133925,28.6626536598612,3.027277972804781,125.74846401004628,303.04257187594806,19.887523911546584,15.092275282837416,27.599,2
Nottingham,E06000018,33.55100343406621,11.046424218998638,61.1893068930181,1.3727713788855334,20.879641502206766,19.546474643493653,28.1714496306171,3.553980515607396,79.62342269153217,237.17154010180127,23.451902203361932,11.303195092954837,34.891,1
Nuneaton and Bedworth,E07000219,18.510306659744927,15.13816674442959,68.95756434946,1.6378135179386957,15.633332853508735,16.028482795764198,25.5674187811016,2.9515403740297343,110.02232215552033,238.6757771150886,26.088948680602982,11.983305222320284,23.54,4
Oadby and Wigston,E07000135,12.053688029401073,12.121435340817005,62.5737172418085,2.0748639492451577,7.68978325531696,10.36131473404325,23.7356972242877,3.412566602690672,59.29696745030905,134.07914644281266,27.062148543093265,13.979573204793345,12.958,8
Oldham,E08000004,26.988646161647072,11.766636850292333,57.32198496641265,1.4965699072683682,14.8659854461843,14.81291490595785,19.4848871446916,3.902542217657072,156.32825036184633,206.6185437619336,27.886083096196817,10.761877023488701,33.155,1
Oxford,E07000178,20.710030368629546,4.6685121645454135,58.332575445782354,1.2968814048168933,9.5886247744418,10.44786997536093,29.434567668709,2.8459069593979764,104.89637722659262,254.6054770343,14.260317800586149,11.901723838399015,16.707,6
Pendle,E07000122,22.010909814088283,13.964279524243768,61.06495264157565,2.251770318476069,6.488718058943936,16.89713152732945,25.5830880330798,3.557023235856113,138.18932437540985,205.92798881713358,27.134200885751067,14.127432038574472,30.723,2
Peterborough,E06000031,22.441576417649337,10.335703318338515,69.2776928531263,1.4029746074458447,14.580112007611902,15.0600201890172,23.9823364768917,3.047436580977855,102.47923018763031,270.85535511547636,26.36898068719955,12.666762421215072,27.821,2
Plymouth,E06000026,20.786958555224963,12.444736525392567,64.3155571482314,1.6766326089481645,16.248185113959266,13.121724025376,25.1941003629991,2.711396395288482,126.6716305833148,242.82916500277003,21.32798407270125,10.75857184471152,26.619,3
Portsmouth,E06000044,23.046612073106882,11.076284402176354,60.7988498863853,1.2089436236629536,20.613796579557402,11.5867349927904,28.6097339735657,2.7273345934227824,82.31777521697184,318.9714386801238,21.358428570057452,11.822990447669103,26.899,2
Preston,E07000123,21.288253040892737,15.411116205920232,52.235866259603355,1.4100511758218301,20.5738758029979,15.001931290385851,33.7501125039486,3.8700894976905156,141.70686768557596,221.19323821582555,22.90627930037775,14.685985607359784,29.531,2
Reading,E06000038,19.706336926132128,8.751882918325519,72.80813571896374,0.866334466246884,14.768504836245967,10.634039712991552,20.3944362672007,3.072943753609824,81.17512125683064,177.7887647049392,20.22387310261225,11.142632457529741,19.619,5
Redbridge,E09000026,22.64676203243922,11.187240844942126,56.853202666635454,1.185615203988264,8.13186,13.67009560422355,26.4032045198343,3.9884746191261105,65.84380370615052,82.80559293163914,28.067768046401866,8.128160459633818,17.203,6
Redcar and Cleveland,E06000003,24.871521994082208,18.307254193217013,49.936069343658346,1.9792526417347653,7.471385785905389,14.357043195122351,22.4317258294569,2.7475798139306584,136.93434736293796,311.6035512270945,24.379642842488582,15.382836668094926,29.792,2
Redditch,E07000236,17.53177967004871,13.000216212001801,66.43061819737375,0.8870767884207466,11.2846332323104,14.51601910415705,21.7534508291994,2.6139752244492107,99.2357803066869,223.15459667164367,24.902495963664766,15.703569388263706,22.524,4
Reigate and Banstead,E07000211,10.369785446589972,5.7003616440807185,77.98719817552734,1.01641779166048,8.062320180266248,6.4966174927216755,16.7682568852581,2.1448814268374017,97.5576470421438,182.3877212726038,18.402057896823152,10.415965732887111,11.276,9
Ribble Valley,E07000124,6.129824032698981,6.297203650295158,73.3104013365124,1.04743138370102,2.539641177191745,11.63424566032025,19.0590826651658,2.0777816745951294,125.6147232333288,155.68982275747285,18.057731862970666,11.982384310084447,10.594,9
Richmond upon Thames,E09000027,10.194620359001405,6.7814584263657025,66.5850269278013,0.8764779177900369,3.988017341243815,9.03837230999799,16.9131650202016,2.111623424777014,84.19069593982256,127.34724513956459,16.068258482837333,8.298487622895617,9.425,10
Richmondshire,E07000166,8.881960908257547,13.955932556602956,73.6864947897834,0.8235488131482435,6.422575310638644,16.24086483128455,14.3131660298003,1.8474706399333276,133.90435065185153,142.11009650050963,17.33501485671655,13.60217610330904,12.135,9
Rochdale,E08000005,26.13718643815467,14.535744542162266,52.2384610819825,1.164373815437468,14.907143395798768,15.504427663028551,20.7908668525475,3.394603301320077,146.47427177125547,212.73657679799484,29.791824957438898,11.128271045511417,34.415,1
Rochford,E07000075,10.24496155810831,5.410489860627234,87.2861791717627,0.7862890762587886,6.825174127696643,9.92317799213326,11.2674421108438,1.8473582682698986,68.93223469891329,105.40058741084964,20.60139348373462,9.820986781027452,10.449,9
Rossendale,E07000125,17.904142760081672,12.986506227276744,80.3330451326305,1.8623730524227806,13.002697198352966,14.7134212373434,24.6309863612521,2.994592614254256,139.64415118653753,227.7822916346286,25.910707248815115,17.433303006072578,24.062,3
Rother,E07000064,17.584459373545783,12.802377100332722,67.4346977657026,0.7829554625076866,10.4108110538979,9.56946464205377,22.76378527311,2.237327009690338,129.00611921823497,204.82193940280118,22.451907076209384,12.330746065194896,19.768,5
Rotherham,E08000018,22.21070166362399,13.963880539791834,63.4291558927501,1.6021088179874738,14.72594272250615,17.4688424428786,19.0131658981228,3.113839911878614,90.87320731297146,170.29194061539022,27.5344701687521,11.541873115331567,29.55,2
Rugby,E07000220,12.423651507943891,12.30152747365331,72.7558641593757,0.8633418215112596,9.37793746844333,14.51716517106485,20.0473574734123,2.5594863518394364,127.28159067823673,205.25879852706632,22.5386158699887,11.586955778708544,14.119,8
Runnymede,E07000212,11.342993193345455,7.750854390199351,61.34026381602055,1.3442051263238117,6.0256838337847665,6.572721534951006,25.4640142584796,2.344887993609633,80.32496589414342,99.57424251929177,20.92331020935525,11.61976009668987,12.012,9
Rushcliffe,E07000176,7.530155736526176,7.599531153531103,74.29631333205525,1.2677049872829922,5.101346005512793,10.028399435156079,20.4268320990847,2.0194257239015996,59.00654561382386,132.50532668552674,17.469247480123567,9.055298210908388,7.18,10
Rushmoor,E07000092,12.59825659363439,7.583996146754063,66.2643735581842,1.7124132055942316,14.477225340320366,7.93802191131115,22.9768449023579,2.379052214673075,81.88255666075885,264.22929796756557,24.01530784338565,13.69367749604704,15.903,7
Rutland,E06000017,7.439840964611074,7.503736889815011,66.33447621810501,1.0923494331139236,5.597015807943603,11.8034069062751,24.7661908584514,2.14495341989775,75.22036966324184,140.3152425754012,19.187421674650317,12.3291278148933,8.381,10
Ryedale,E07000167,10.530692791491203,5.871262275916177,72.55593156330465,0.7570782804657061,7.612385883304063,16.118927778392802,15.7413038440687,1.9184928251659474,108.93055216456301,135.84301177638653,21.895061616603932,14.444732723116672,15.665,7
